"is_apartment","is_house","less_than_10_years_old","more_than_20_years_old","between_10_and_20_years_old","garages","administration_price","baths","lat","lng","price","price_m2","rooms","total_area_m2"
1,0,1,0,0,1,303000,2,4.7200517654418945,-74.12505340576172,375000000,4464285.0,3,84.0
1,0,0,0,1,1,200000,2,4.768394470214844,-74.03279876708984,355000000,3550000.0,4,100.0
1,0,0,1,0,1,608000,3,4.654176235198975,-74.05704498291016,581000000,6455555.0,3,90.0
1,0,0,1,0,1,261000,1,4.726300239562988,-74.04344177246094,240000000,5853658.0,1,41.0
1,0,1,0,0,1,333000,2,4.635745048522949,-74.06572723388672,365000000,6083333.0,2,60.0
1,0,0,1,0,2,50000,2,4.725312232971191,-74.02999114990234,320000000,4980544.0,3,64.25
1,0,0,0,1,1,370000,2,4.72294807434082,-74.03531646728516,369000000,5125000.0,2,72.0
1,0,0,1,0,1,354000,2,4.730482578277588,-74.03453063964844,275000000,4353332.0,3,63.17
1,0,1,0,0,1,400000,3,4.658524036407471,-74.12745666503906,518500000,5345360.0,3,97.0
1,0,0,1,0,1,360000,3,4.729763984680176,-74.04832458496094,440000000,4221433.0,3,104.23
1,0,0,0,1,1,457000,3,4.725967884063721,-74.03972625732422,503000000,4657407.0,3,108.0
1,0,1,0,0,0,320000,2,4.687594890594482,-74.094970703125,488000000,5191489.0,3,94.0
1,0,1,0,0,1,320000,2,4.688405990600586,-74.09437561035156,488000000,5191489.0,3,94.0
1,0,1,0,0,1,337000,2,4.734006881713867,-74.0250015258789,410500000,5196202.0,2,79.0
1,0,0,0,1,2,432400,2,4.724506855010986,-74.0440673828125,394500000,5556338.0,2,71.0
1,0,0,0,1,1,250000,2,4.75642204284668,-74.03900909423828,420500000,4163366.0,3,101.0
1,0,0,1,0,1,201000,1,4.727355480194092,-74.03678894042969,229000000,6291208.0,2,36.4
1,0,0,1,0,1,322000,2,4.729384422302246,-74.0700454711914,365000000,5000000.0,3,73.0
1,0,0,0,1,1,223900,2,4.729379177093506,-74.03999328613281,371000000,7000000.0,2,53.0
1,0,0,1,0,1,321900,2,4.72737979888916,-74.03923034667969,356000000,4684210.0,3,76.0
1,0,0,1,0,1,386000,3,4.648717880249023,-74.07905578613281,439300000,4673404.0,4,94.0
1,0,1,0,0,1,265200,2,4.723186016082764,-74.12989807128906,310000000,4428571.0,3,70.0
1,0,0,0,1,1,304000,1,4.633138179779053,-74.0656509399414,256500000,6107142.0,1,42.0
1,0,0,1,0,1,357000,3,4.729859352111816,-74.03836059570312,400000000,4830917.0,3,82.8
0,1,0,1,0,1,250000,2,4.746636390686035,-74.03550720214844,379000000,3609523.0,3,105.0
1,0,0,1,0,1,270000,2,4.651271820068359,-74.11103057861328,460000000,5000000.0,3,92.0
1,0,0,1,0,1,350000,3,4.642024993896484,-74.10099792480469,750000000,7211538.0,4,104.0
1,0,0,0,1,3,670000,4,4.724999904632568,-74.05999755859375,860000000,3805309.0,3,226.0
1,0,0,1,0,0,135000,2,4.662446022033691,-74.08193969726562,285000000,5181818.0,3,55.0
1,0,0,1,0,1,310000,2,4.7317891120910645,-74.05648040771484,280000000,3414634.0,3,82.0
1,0,0,1,0,1,265000,2,4.665909767150879,-74.13214111328125,380000000,4871794.0,3,78.0
1,0,0,1,0,1,225000,2,4.738776206970215,-74.04258728027344,300000000,4166666.0,3,72.0
1,0,0,1,0,1,215000,2,4.748941421508789,-74.03836822509766,265000000,3441558.0,3,77.0
1,0,0,0,1,1,350000,3,4.724555015563965,-74.03943634033203,330000000,4230769.0,2,78.0
1,0,0,1,0,2,632000,3,4.690999984741211,-74.06800079345703,600000000,5000000.0,3,120.0
0,1,0,1,0,2,354500,3,4.668808937072754,-74.12979888916016,700000000,4861111.0,4,144.0
1,0,0,1,0,2,533000,2,4.72955322265625,-74.04608154296875,580000000,6904761.0,3,84.0
1,0,1,0,0,1,280000,2,4.751718997955322,-74.027587890625,320000000,6274509.0,2,51.0
1,0,0,1,0,1,256000,1,4.729790687561035,-74.03345489501953,250000000,4545454.0,2,55.0
1,0,1,0,0,1,230000,2,4.7421393394470215,-74.06829833984375,335000000,6568627.0,1,51.0
1,0,1,0,0,2,245000,2,4.750511646270752,-74.05416107177734,350000000,5147058.0,3,68.0
1,0,0,1,0,1,291000,2,4.739007949829102,-74.04490661621094,260000000,4193548.0,3,62.0
1,0,1,0,0,1,302000,2,4.735897064208984,-74.03296661376953,360000000,4615384.0,3,78.0
1,0,0,1,0,0,315000,2,4.723257541656494,-74.02801513671875,365000000,5214285.0,2,70.0
1,0,0,1,0,1,198000,1,4.646712779998779,-74.07959747314453,315000000,6847826.0,1,46.0
1,0,1,0,0,2,245000,2,4.750511646270752,-74.05416107177734,350000000,5147058.0,3,68.0
1,0,0,1,0,1,250000,2,4.678407192230225,-74.07647705078125,690000000,7931034.0,3,87.0
1,0,0,1,0,1,167000,2,4.747741222381592,-74.03839111328125,229000000,3816666.0,3,60.0
1,0,0,1,0,1,230000,2,4.679080963134766,-74.07647705078125,300000000,3333333.0,3,90.0
1,0,0,0,1,0,240000,2,4.6545281410217285,-74.12689971923828,300000000,4347826.0,3,69.0
1,0,0,0,1,1,197000,3,4.643616199493408,-74.1365966796875,340000000,4857142.0,3,70.0
1,0,0,0,1,1,384000,2,4.678410053253174,-74.07647705078125,385000000,5065789.0,2,76.0
1,0,0,0,1,1,307000,2,4.678410053253174,-74.07647705078125,400000000,4395604.0,3,91.0
1,0,0,1,0,1,200000,2,4.6690993309021,-74.0848388671875,439000000,5853333.0,3,75.0
1,0,1,0,0,1,320000,2,4.657467365264893,-74.06349182128906,340000000,5000000.0,2,68.0
1,0,0,0,1,1,390000,2,4.750898838043213,-74.06611633300781,450000000,4166666.0,3,108.0
0,1,0,1,0,2,410000,3,4.729287624359131,-74.0577392578125,450000000,3629032.0,3,124.0
1,0,1,0,0,1,190000,2,4.724308490753174,-74.13616943359375,299999999,3749999.0,3,80.0
1,0,0,0,1,2,426000,3,4.7436723709106445,-74.067138671875,691200000,6010434.0,3,115.0
1,0,0,0,1,2,420000,3,4.737314224243164,-74.0687255859375,600000000,5128205.0,3,117.0
0,1,0,1,0,2,368000,4,4.729844093322754,-74.04019927978516,550000000,3928571.0,3,140.0
1,0,0,1,0,1,150000,2,4.7556281089782715,-74.02375030517578,230000000,4107142.0,3,56.0
1,0,0,0,1,2,180000,2,4.6185808181762695,-74.1332778930664,330000000,5238095.0,3,63.0
0,1,0,1,0,2,170000,3,4.718499183654785,-74.06820678710938,550000000,3179190.0,3,173.0
1,0,0,1,0,1,145000,3,4.618369102478027,-74.07423400878906,379000000,6015873.0,2,63.0
1,0,0,1,0,1,276000,1,4.728034973144531,-74.04911041259766,210000000,6176470.0,1,34.0
1,0,0,1,0,2,334100,2,4.725938320159912,-74.03379821777344,367500000,3533653.0,3,104.0
1,0,0,0,1,2,498000,3,4.721700191497803,-74.0282974243164,515000000,5988372.0,3,86.0
1,0,0,0,1,1,285000,1,4.643787384033203,-74.05695343017578,335000000,6090909.0,1,55.0
1,0,1,0,0,2,437490,3,4.621689319610596,-74.07711791992188,990000000,6780821.0,3,146.0
1,0,1,0,0,1,297000,2,4.645726203918457,-74.05386352539062,398000000,7803921.0,1,51.0
0,1,0,1,0,2,220000,3,4.695580005645752,-74.06928253173828,680000000,3317073.0,4,205.0
1,0,0,1,0,1,150000,2,4.678407192230225,-74.07647705078125,230000000,4107142.0,3,56.0
1,0,0,1,0,1,246000,2,4.619613170623779,-74.02867126464844,315000000,4144736.0,3,76.0
1,0,0,1,0,0,145000,2,4.678407192230225,-74.07647705078125,295000000,4609375.0,3,64.0
1,0,1,0,0,1,197000,2,4.678396224975586,-74.07647705078125,245000000,4152542.0,3,59.0
1,0,0,0,1,1,300000,2,4.678396224975586,-74.07647705078125,324500000,5692982.0,1,57.0
1,0,0,1,0,1,360000,2,4.678407192230225,-74.07647705078125,380000000,5588235.0,3,68.0
1,0,0,0,1,1,196300,2,4.678396224975586,-74.07647705078125,380000000,5277777.0,3,72.0
1,0,1,0,0,1,250000,2,4.678396224975586,-74.07647705078125,286000000,5836734.0,1,49.0
1,0,0,0,1,1,450000,2,4.678396224975586,-74.07647705078125,331000000,5516666.0,1,60.0
1,0,0,1,0,1,200000,2,4.678397178649902,-74.07647705078125,281500000,4139705.0,2,68.0
1,0,0,0,1,2,432400,2,4.678396224975586,-74.07647705078125,394500000,5556338.0,2,71.0
1,0,0,0,1,1,200000,2,4.678396224975586,-74.07647705078125,311000000,3887500.0,3,80.0
1,0,1,0,0,1,231000,2,4.721100807189941,-74.03461456298828,335000000,7282608.0,1,46.0
1,0,0,1,0,2,300000,2,4.678396224975586,-74.07647705078125,351000000,5949152.0,2,59.0
1,0,0,1,0,1,250000,2,4.678396224975586,-74.07647705078125,252000000,4200000.0,3,60.0
1,0,0,0,1,1,457000,3,4.725967884063721,-74.03972625732422,503000000,4657407.0,3,108.0
1,0,0,0,1,1,300000,2,4.678396224975586,-74.07647705078125,395000000,6583333.0,2,60.0
1,0,0,1,0,1,400000,2,4.678396224975586,-74.07647705078125,384500000,5415492.0,2,71.0
1,0,0,1,0,1,321900,2,4.678396224975586,-74.07647705078125,356000000,4684210.0,3,76.0
1,0,0,1,0,1,400000,2,4.678396224975586,-74.07647705078125,343000000,3942528.0,3,87.0
1,0,0,0,1,1,304000,1,4.678396224975586,-74.07647705078125,256500000,6107142.0,1,42.0
1,0,0,1,0,1,275000,2,4.678396224975586,-74.07647705078125,380000000,3619047.0,3,105.0
1,0,1,0,0,1,191300,2,4.678396224975586,-74.07647705078125,345000000,6509433.0,3,53.0
1,0,0,0,1,2,255000,2,4.678396224975586,-74.07647705078125,400000000,5882352.0,3,68.0
1,0,1,0,0,1,265200,2,4.678396224975586,-74.07647705078125,310000000,4428571.0,3,70.0
1,0,0,1,0,1,380000,2,4.72522497177124,-74.0421142578125,375000000,5000000.0,3,75.0
1,0,0,0,1,0,400000,2,4.678396224975586,-74.07647705078125,275000000,4661016.0,3,59.0
1,0,0,0,1,1,227400,2,4.721590995788574,-74.0362319946289,320000000,7441860.0,1,43.0
1,0,1,0,0,1,320000,2,4.678397178649902,-74.07647705078125,382000000,6945454.0,2,55.0
1,0,0,1,0,2,260000,2,4.678396224975586,-74.07647705078125,305000000,5648148.0,2,54.0
1,0,1,0,0,0,136000,1,4.678396224975586,-74.07647705078125,235000000,5875000.0,1,40.0
1,0,1,0,0,1,350000,2,4.678396224975586,-74.07647705078125,276500000,3413580.0,3,81.0
1,0,0,0,1,1,260800,2,4.746725082397461,-74.03459930419922,380000000,4634146.0,3,82.0
0,1,0,1,0,1,203000,2,4.758668899536133,-74.04861450195312,355000000,3227272.0,3,110.0
1,0,0,0,1,0,134000,2,4.723401069641113,-74.13544464111328,190000000,3518518.0,3,54.0
1,0,0,1,0,1,201000,1,4.678407192230225,-74.07647705078125,229000000,6361111.0,2,36.0
1,0,0,1,0,1,186000,2,4.678410053253174,-74.07647705078125,367000000,4959459.0,3,74.0
1,0,1,0,0,1,240000,2,4.6576409339904785,-74.1284408569336,260000000,5909090.0,1,44.0
1,0,0,1,0,2,50000,2,4.725330829620361,-74.02987670898438,320000000,5000000.0,3,64.0
1,0,0,1,0,1,118000,1,4.727729797363281,-74.03361511230469,220000000,5116279.0,1,43.0
1,0,1,0,0,1,300000,2,4.740993499755859,-74.05675506591797,390000000,6000000.0,2,65.0
1,0,1,0,0,2,925000,3,4.646999835968018,-74.05500030517578,980000000,1.0103092E7,2,97.0
1,0,0,0,1,1,317000,2,4.655633926391602,-74.11282348632812,540000000,6923076.0,3,78.0
0,1,0,1,0,1,186000,2,4.661646842956543,-74.12893676757812,367000000,4959459.0,3,74.0
0,1,0,1,0,1,186000,2,4.6619367599487305,-74.12930297851562,367000000,5169014.0,3,71.0
1,0,1,0,0,4,159600,1,4.625999927520752,-74.08399963378906,305000000,7261904.0,1,42.0
1,0,0,0,1,2,290000,2,4.643282890319824,-74.10275268554688,580000000,8285714.0,3,70.0
1,0,0,1,0,0,237000,1,4.640773773193359,-74.06201171875,180000000,5454545.0,1,33.0
1,0,0,0,1,1,280600,3,4.694886207580566,-74.08200073242188,495000000,4759615.0,3,104.0
1,0,1,0,0,2,450000,3,4.719696998596191,-74.03486633300781,580000000,6823529.0,3,85.0
0,1,0,1,0,3,110000,3,4.7220001220703125,-74.03700256347656,680000000,5037037.0,4,135.0
1,0,0,0,1,1,186000,2,4.598055839538574,-74.07584381103516,280000000,3943661.0,3,71.0
0,1,0,1,0,1,280000,3,4.749889373779297,-74.06739807128906,330000000,4230769.0,3,78.0
1,0,0,1,0,1,200000,2,4.669203281402588,-74.08489227294922,439000000,5853333.0,3,75.0
1,0,0,0,1,1,160000,1,4.718205451965332,-74.0311050415039,232000000,6105263.0,1,38.0
1,0,0,0,1,1,328000,2,4.74169397354126,-74.06461334228516,415000000,4462365.0,3,93.0
1,0,0,1,0,1,240000,3,4.72451114654541,-74.0438003540039,265000000,4344262.0,2,61.0
1,0,0,0,1,1,190000,1,4.731918811798096,-74.05376434326172,240000000,5000000.0,2,48.0
0,1,0,1,0,2,110000,3,4.758987903594971,-74.05713653564453,870000000,4074941.0,5,213.5
1,0,0,1,0,1,415000,2,4.728330135345459,-74.04327392578125,370000000,5285714.0,3,70.0
1,0,0,0,1,1,233000,2,4.660743236541748,-74.07972717285156,410000000,5616438.0,3,73.0
1,0,0,0,1,1,234000,2,4.773692607879639,-74.02848815917969,390000000,3939393.0,3,99.0
1,0,0,1,0,1,222000,2,4.64300012588501,-74.06099700927734,320000000,8000000.0,1,40.0
1,0,1,0,0,1,206000,2,4.724308490753174,-74.13616943359375,239000000,3983333.0,2,60.0
1,0,0,1,0,4,1200000,5,4.654942989349365,-74.05867004394531,1400000000,5384615.0,4,260.0
1,0,0,1,0,1,220080,1,4.729106426239014,-74.02959442138672,230000000,4509803.0,2,51.0
1,0,0,1,0,1,180000,2,4.673092842102051,-74.12860870361328,279000000,4359375.0,3,64.0
1,0,0,0,1,1,205000,2,4.723812103271484,-74.1356430053711,260000000,3661971.0,3,71.0
1,0,0,1,0,2,280000,3,4.733952522277832,-74.05252838134766,531000000,5531250.0,3,96.0
1,0,0,1,0,2,480000,3,4.714457988739014,-74.04557800292969,580000000,4142857.0,3,140.0
1,0,0,1,0,2,353300,2,4.73775577545166,-74.03443908691406,350000000,3535353.0,3,99.0
1,0,0,0,1,1,250000,2,4.723637104034424,-74.13640594482422,270000000,3802816.0,3,71.0
0,1,0,1,0,1,187000,3,4.7464919090271,-74.0552749633789,340000000,4096385.0,4,83.0
1,0,1,0,0,1,266000,2,4.727972030639648,-74.04380798339844,570000000,7600000.0,2,75.0
1,0,1,0,0,2,450000,2,4.690999984741211,-74.06800079345703,566000000,6738095.0,3,84.0
1,0,0,1,0,1,150000,1,4.721599578857422,-74.03313446044922,269000000,4719298.0,2,57.0
1,0,0,0,1,1,250000,2,4.755344867706299,-74.03885650634766,420500000,4163366.0,3,101.0
1,0,0,0,1,1,235000,2,4.668135643005371,-74.10530853271484,380000000,6785714.0,3,56.0
1,0,1,0,0,1,426000,2,4.724206924438477,-74.03662872314453,495000000,5561797.0,3,89.0
1,0,0,0,1,3,670000,4,4.724999904632568,-74.05999755859375,860000000,3805309.0,4,226.0
1,0,1,0,0,2,384000,2,4.743697166442871,-74.0584487915039,515000000,5919540.0,3,87.0
1,0,0,1,0,1,561000,2,4.642413139343262,-74.06123352050781,310000000,4626865.0,2,67.0
1,0,0,0,1,1,174000,2,4.631875038146973,-74.09488677978516,395000000,5724637.0,2,69.0
1,0,0,1,0,2,413000,2,4.723537445068359,-74.03596496582031,395000000,5984848.0,2,66.0
1,0,0,1,0,1,276000,1,4.678396224975586,-74.07647705078125,210000000,6176470.0,1,34.0
1,0,0,1,0,1,317000,2,4.678396224975586,-74.07647705078125,380000000,5757575.0,2,66.0
0,1,0,0,1,2,375000,4,4.73330545425415,-74.03288269042969,720000000,4522897.0,4,159.19
1,0,0,0,1,1,285000,1,4.678407192230225,-74.07647705078125,335000000,6090909.0,1,55.0
1,0,1,0,0,1,220000,2,4.645013809204102,-74.12824249267578,515000000,4858490.0,4,106.0
0,1,0,1,0,1,300000,3,4.757721900939941,-74.05850982666016,400000000,3389830.0,3,118.0
1,0,0,0,1,1,537000,2,4.727966785430908,-74.03238677978516,390000000,4756097.0,4,82.0
1,0,0,1,0,1,357000,3,4.727871894836426,-74.03907012939453,400000000,4878048.0,2,82.0
1,0,0,0,1,1,200000,1,4.740635871887207,-74.06670379638672,270000000,6279069.0,1,43.0
1,0,0,1,0,1,354000,2,4.678407192230225,-74.07647705078125,275000000,4365079.0,3,63.0
1,0,1,0,0,1,211100,2,4.723799228668213,-74.13288116455078,319000000,4253333.0,3,75.0
1,0,1,0,0,0,238000,1,4.72630500793457,-74.03483581542969,300000000,6250000.0,1,48.0
1,0,0,0,1,1,200000,2,4.678396224975586,-74.07647705078125,346000000,4613333.0,3,75.0
1,0,0,1,0,1,211000,2,4.678396224975586,-74.07647705078125,278000000,3756756.0,3,74.0
1,0,0,1,0,1,200000,2,4.678407192230225,-74.07647705078125,272000000,3726027.0,3,73.0
1,0,0,0,1,1,223900,2,4.678396224975586,-74.07647705078125,371000000,7000000.0,2,53.0
1,0,0,1,0,1,318000,2,4.733329772949219,-74.05618286132812,350000000,5223880.0,3,67.0
1,0,0,1,0,1,347000,2,4.678407192230225,-74.07647705078125,400000000,5714285.0,3,70.0
1,0,1,0,0,1,250000,2,4.727518558502197,-74.0370864868164,340000000,6071428.0,1,56.0
1,0,0,1,0,1,60000,1,4.632622241973877,-74.07694244384766,350000000,5932203.0,2,59.0
1,0,0,1,0,0,290000,2,4.633443355560303,-74.08819580078125,298000000,3772151.0,2,79.0
1,0,1,0,0,1,265000,2,4.740817546844482,-74.06722259521484,395000000,5808823.0,3,68.0
1,0,1,0,0,1,235000,2,4.69895601272583,-74.08171081542969,350000000,5982905.0,2,58.5
1,0,0,1,0,1,310000,2,4.7251362800598145,-74.03955841064453,275000000,4104477.0,3,67.0
0,1,0,1,0,2,410000,4,4.7227654457092285,-74.03575897216797,500000000,4385964.0,4,114.0
1,0,0,0,1,1,241700,2,4.75600004196167,-74.03800201416016,380000000,5507246.0,3,69.0
1,0,0,1,0,1,297000,2,4.73309326171875,-74.05072784423828,265000000,3955223.0,3,67.0
1,0,0,1,0,1,320000,2,4.733556747436523,-74.05119323730469,290000000,4142857.0,2,70.0
1,0,0,0,1,1,210000,2,4.741139888763428,-74.05989074707031,300000000,4761904.0,3,63.0
1,0,0,1,0,2,561000,3,4.6982879638671875,-74.06632995605469,561600000,5672727.0,3,99.0
1,0,0,0,1,1,220000,2,4.6383819580078125,-74.0887680053711,280000000,4516129.0,3,62.0
1,0,1,0,0,1,180000,2,4.668534278869629,-74.13739776611328,310000000,5000000.0,2,62.0
1,0,1,0,0,1,630000,3,4.704981803894043,-74.0277099609375,655000000,5954545.0,2,110.0
1,0,1,0,0,2,230000,3,4.738706588745117,-74.06085205078125,730000000,6952380.0,3,105.0
1,0,0,0,1,1,251000,2,4.655045986175537,-74.12877655029297,670000000,4855072.0,3,138.0
1,0,0,0,1,1,210000,2,4.673953056335449,-74.08699035644531,450000000,6428571.0,2,70.0
1,0,0,0,1,1,400000,4,4.749734401702881,-74.05604553222656,450000000,3409090.0,3,132.0
1,0,1,0,0,2,520000,3,4.737570285797119,-74.03254699707031,685000000,4858156.0,3,141.0
1,0,0,1,0,1,470000,2,4.720040798187256,-74.02696228027344,580000000,5523809.0,1,105.0
1,0,1,0,0,1,356000,2,4.719570159912109,-74.03997802734375,415000000,5845070.0,2,71.0
1,0,0,0,1,1,270000,2,4.651271820068359,-74.11103057861328,465000000,5470588.0,3,85.0
1,0,1,0,0,2,640000,3,4.719081878662109,-74.03558349609375,730000000,5367647.0,3,136.0
1,0,1,0,0,1,356000,2,4.719570159912109,-74.03997802734375,415000000,5845070.0,2,71.0
1,0,0,1,0,1,150000,4,4.625761985778809,-74.07516479492188,899900000,2812187.0,6,320.0
1,0,0,0,1,1,300000,2,4.754000186920166,-74.03800201416016,400000000,5333333.0,3,75.0
1,0,0,0,1,3,670000,4,4.724999904632568,-74.05999755859375,1050000000,4646017.0,3,226.0
0,1,0,1,0,2,460000,3,4.73183012008667,-74.06993103027344,650000000,4012345.0,3,162.0
1,0,0,0,1,1,242000,1,4.7220001220703125,-74.02999877929688,320000000,6666666.0,1,48.0
0,1,1,0,0,0,350000,4,4.727288722991943,-74.02413940429688,1350000000,5869565.0,3,230.0
1,0,0,1,0,0,436000,3,4.632834434509277,-74.07488250732422,520000000,3741007.0,3,139.0
1,0,0,1,0,1,387800,2,4.725752830505371,-74.02521514892578,260000000,3880597.0,2,67.0
1,0,1,0,0,1,197000,2,4.719050407409668,-74.12934112548828,245000000,4152542.0,3,59.0
0,1,0,0,1,3,890000,4,4.73799991607666,-74.0770034790039,1650000000,5305466.0,3,311.0
1,0,1,0,0,1,165000,2,4.7501702308654785,-74.08187103271484,235000000,3790322.0,3,62.0
1,0,0,0,1,1,375000,2,4.667603969573975,-74.12606048583984,525000000,5585106.0,3,94.0
1,0,0,1,0,1,270000,1,4.722455978393555,-74.02960968017578,320000000,6400000.0,2,50.0
1,0,1,0,0,1,337000,2,4.734007358551025,-74.0250015258789,410000000,5189873.0,2,79.0
1,0,1,0,0,1,265000,2,4.743830680847168,-74.02729034423828,315000000,4038461.0,3,78.0
1,0,0,1,0,1,300000,2,4.673953056335449,-74.08699035644531,390000000,4382022.0,3,89.0
1,0,1,0,0,2,600000,2,4.639999866485596,-74.05899810791016,576800000,7210000.0,2,80.0
1,0,0,1,0,1,302000,2,4.6540207862854,-74.0863037109375,460000000,5609756.0,3,82.0
0,1,0,1,0,2,375000,3,4.735291481018066,-74.03292846679688,560000000,3684210.0,3,152.0
1,0,0,1,0,1,279000,2,4.645801544189453,-74.10416412353516,460000000,7076923.0,3,65.0
1,0,1,0,0,0,250000,1,4.643868923187256,-74.07324981689453,224000000,8296296.0,1,27.0
1,0,1,0,0,1,330000,2,4.742728233337402,-74.05239868164062,510000000,5425531.0,3,94.0
1,0,1,0,0,3,672000,5,4.721737861633301,-74.03632354736328,970000000,6178343.0,4,157.0
1,0,1,0,0,1,286000,2,4.682000160217285,-74.0989990234375,429000000,4988372.0,3,86.0
1,0,1,0,0,1,176000,2,4.749292373657227,-74.0932846069336,300000000,3658536.0,3,82.0
1,0,1,0,0,1,265000,2,4.692936420440674,-74.08380126953125,498000000,5858823.0,3,85.0
1,0,1,0,0,1,266000,2,4.743751049041748,-74.03299713134766,430000000,4673913.0,3,92.0
1,0,0,0,1,1,271000,2,4.701000213623047,-74.08599853515625,508000000,6120481.0,3,83.0
1,0,0,1,0,1,469000,2,4.673953056335449,-74.08699035644531,495000000,4500000.0,3,110.0
1,0,0,0,1,2,550000,4,4.719081878662109,-74.03558349609375,630000000,4632352.0,4,136.0
1,0,0,0,1,2,300000,2,4.727607250213623,-74.03702545166016,459000000,4544554.0,3,101.0
1,0,0,1,0,1,211000,2,4.748509883880615,-74.08673095703125,278000000,3756756.0,3,74.0
1,0,0,1,0,1,124000,3,4.645660877227783,-74.07081604003906,540000000,4500000.0,4,120.0
1,0,1,0,0,1,320000,2,4.693596363067627,-74.09661865234375,488000000,5191489.0,3,94.0
1,0,0,1,0,1,124000,3,4.645641803741455,-74.0710220336914,540000000,4500000.0,4,120.0
1,0,0,1,0,1,298000,2,4.643392086029053,-74.1030044555664,550000000,7142857.0,3,77.0
1,0,0,1,0,1,200000,2,4.639477729797363,-74.0772933959961,560000000,4063860.0,4,137.8
1,0,0,1,0,1,390000,2,4.726747035980225,-74.02853393554688,340000000,4358974.0,1,78.0
1,0,0,0,1,1,380000,2,4.730482578277588,-74.03453063964844,240000000,4285714.0,2,56.0
1,0,1,0,0,1,120000,2,4.673953056335449,-74.08699035644531,580000000,7733333.0,2,75.0
0,1,0,1,0,1,269000,3,4.6839447021484375,-74.06919860839844,670000000,4187500.0,4,160.0
1,0,1,0,0,1,380000,2,4.742352485656738,-74.06041717529297,430000000,5308641.0,3,81.0
1,0,0,1,0,1,315000,3,4.682488441467285,-74.08174896240234,430000000,4886363.0,4,88.0
1,0,0,0,1,1,260000,2,4.756178855895996,-74.03900909423828,319000000,4557142.0,4,70.0
1,0,0,0,1,1,219000,2,4.72349739074707,-74.13629150390625,270000000,3802816.0,3,71.0
1,0,1,0,0,1,259900,2,4.76747989654541,-74.03282928466797,265000000,3533333.0,3,75.0
1,0,1,0,0,2,342000,3,4.739691734313965,-74.06930541992188,585000000,5679611.0,3,103.0
1,0,0,0,1,1,285000,1,4.6439208984375,-74.0567855834961,335000000,6090909.0,1,55.0
1,0,0,0,1,1,285000,1,4.643890380859375,-74.05684661865234,335000000,6090909.0,1,55.0
1,0,1,0,0,1,490000,2,4.6847429275512695,-74.05171966552734,469000000,6253333.0,3,75.0
1,0,0,1,0,2,317000,2,4.669643878936768,-74.12789154052734,290000000,4027777.0,3,72.0
1,0,0,1,0,1,325000,2,4.725234508514404,-74.04080200195312,330000000,4400000.0,3,75.0
1,0,1,0,0,1,261200,2,4.7210001945495605,-74.03600311279297,385000000,7549019.0,1,51.0
1,0,0,1,0,2,580000,2,4.673791885375977,-74.05464935302734,800000000,7272727.0,3,110.0
